id,model_id,group_id,create_uid,write_uid,name,active,perm_read,perm_write,perm_create,perm_unlink,create_date,write_date
445,468,,1,1,survey.user_input.all,t,f,f,f,f,2024-04-18 07:41:14.668723,2024-04-18 07:41:14.668723
446,468,1,1,1,survey.user_input.user,t,f,f,f,f,2024-04-18 07:41:14.668723,2024-04-18 07:41:14.668723
447,468,27,1,1,survey.user_input.survey.user,t,t,t,t,t,2024-04-18 07:41:14.668723,2024-04-18 07:41:14.668723
448,468,28,1,1,survey.user_input.survey.manager,t,t,t,t,t,2024-04-18 07:41:14.668723,2024-04-18 07:41:14.668723
449,469,,1,1,survey.user_input.line.all,t,f,f,f,f,2024-04-18 07:41:14.668723,2024-04-18 07:41:14.668723
450,469,1,1,1,survey.user_input.line.user,t,f,f,f,f,2024-04-18 07:41:14.668723,2024-04-18 07:41:14.668723
451,469,27,1,1,survey.user_input.line.survey.user,t,t,f,f,f,2024-04-18 07:41:14.668723,2024-04-18 07:41:14.668723
452,469,28,1,1,survey.user_input.line.survey.manager,t,t,t,t,t,2024-04-18 07:41:14.668723,2024-04-18 07:41:14.668723
453,449,27,1,1,gamification.badge.survey.user,t,t,t,t,t,2024-04-18 07:41:14.668723,2024-04-18 07:41:14.668723
454,470,27,1,1,access.survey.invite,t,t,t,t,f,2024-04-18 07:41:14.668723,2024-04-18 07:41:14.668723
455,451,14,1,1,Challenge Officer,t,t,t,t,t,2024-04-18 07:41:16.983829,2024-04-18 07:41:16.983829
456,452,14,1,1,Challenge Line Officer,t,t,t,t,t,2024-04-18 07:41:16.983829,2024-04-18 07:41:16.983829
457,449,14,1,1,Badge Officer,t,t,t,t,t,2024-04-18 07:41:16.983829,2024-04-18 07:41:16.983829
458,450,14,1,1,Badge-user Officer,t,t,t,t,t,2024-04-18 07:41:16.983829,2024-04-18 07:41:16.983829
459,147,30,1,1,utm.tag,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
460,472,29,1,1,access.mailing.contact.mm.user,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
461,481,29,1,1,access.mailing.contact.import.mailing.user,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
462,471,29,1,1,access.mailing.subscription.mm.user,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
463,474,29,1,1,access.mailing.subscription.optout.mm.user,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
464,473,29,1,1,access.mailing.list.mm.user,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
465,146,29,1,1,utm.stage,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
466,476,29,1,1,access.mailing.mailing.mm.user,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
467,476,4,1,1,access.mailing.mailing.system,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
468,475,1,1,1,mailing.trace.user,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
469,475,29,1,1,access.mailing.trace.mm.user,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
470,480,29,1,1,access.mailing.trace.report.mm.user,t,t,f,f,f,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
471,141,29,1,1,utm.campaign,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
472,142,29,1,1,access_utm_source,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
473,144,29,1,1,access_utm_source,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
474,39,29,1,1,access_ir_mail_server,t,t,f,f,f,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
475,3,29,1,1,access_ir_model,t,t,f,f,f,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
476,168,29,1,1,access.mail.blacklist.mass_mailing_user,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
477,212,29,1,1,acesss.mail.blacklist.remove.mass_mailing_user,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
478,459,29,1,1,access.link.tracker.mailing,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
479,483,29,1,1,access.mailing.list.merge,t,t,t,t,f,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
480,484,29,1,1,access.mailing.mailing.test,t,t,t,t,f,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
481,482,29,1,1,access.mailing.contact.to.list,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
482,485,29,1,1,access.mailing.schedule.date,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
483,477,29,1,1,access.mailing.filter.mailing.user,t,t,t,t,t,2024-04-18 07:41:18.402745,2024-04-18 07:41:18.402745
484,493,31,1,1,project.project,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
485,493,32,1,1,project.project,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
486,487,1,1,1,project.project_stage,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
487,487,32,1,1,project.project_stage.manager,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
488,494,1,1,1,project.task.type.user,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
489,494,31,1,1,project.task.type.project.user,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
490,494,32,1,1,project.task.type manager,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
491,494,10,1,1,task_type_portal,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
492,490,31,1,1,project.task,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
493,498,32,1,1,report.project.task.user,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
494,498,31,1,1,report.project.task.user.project.user,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
495,85,31,1,1,base.res.partner user,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
496,490,1,1,1,project.task on partners,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
497,490,10,1,1,task_portal,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
498,493,1,1,1,project.project on partners,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
499,493,10,1,1,project_portal,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
500,136,31,1,1,project.resource_calendar user,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
501,137,31,1,1,project.resource_calendar_attendance user,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
502,138,31,1,1,resource.calendar.leaves user,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
503,495,1,1,1,project.project_tags_all,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
504,495,32,1,1,project.project_tags_manager,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
505,495,10,1,1,project_tags_portal,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
506,164,32,1,1,mail.activity.type.project.manager,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
507,445,31,1,1,account.analytic.account,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
508,445,32,1,1,account.analytic.account,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
509,446,32,1,1,account.analytic.line project,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
510,501,32,1,1,project.task.type.delete.wizard,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
511,500,32,1,1,project.project.stage.delete.wizard,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
512,488,31,1,1,project.task.recurrence,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
513,499,32,1,1,access_project_task_burndown_chart_report,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
514,499,31,1,1,access_project_task_burndown_chart_report_user,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
515,492,1,1,1,project.update.user,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
516,492,10,1,1,project.update.portal,t,f,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
517,492,31,1,1,project.update.project.user,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
518,492,32,1,1,project.update.project.manager,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
519,491,1,1,1,project.milestone.user,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
520,491,10,1,1,project.milestone.portal,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
521,491,31,1,1,project.milestone.project.user,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
522,491,32,1,1,project.milestone.project.manager,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
523,496,32,1,1,project.collaborator.manager,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
524,496,31,1,1,project.collaborator.user,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
525,496,10,1,1,project.collaborator.portal,t,t,f,f,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
526,502,32,1,1,project.share.wizard.manager,t,t,t,t,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
527,489,1,1,1,project.personal.stage.user,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
528,166,32,1,1,mail.activity.plan.project.manager,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
529,167,32,1,1,mail.activity.plan.template.project.manager,t,t,t,t,t,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
530,490,10,1,1,project_sharing_task_portal,f,f,t,t,f,2024-04-18 07:41:22.122125,2024-04-18 07:41:22.122125
531,374,32,1,1,access.sms.template.project.manager,t,t,t,t,t,2024-04-18 07:41:27.401392,2024-04-18 07:41:27.401392
532,494,1,1,1,project.task.type.user,t,t,t,t,t,2024-04-18 07:41:27.909977,2024-04-18 07:41:27.909977
533,490,1,1,1,project.task on partners,t,t,t,t,t,2024-04-18 07:41:27.909977,2024-04-18 07:41:27.909977
534,495,1,1,1,project.project_tags_user,t,t,t,t,t,2024-04-18 07:41:27.909977,2024-04-18 07:41:27.909977
535,503,1,1,1,mail.activity.todo.create,t,t,t,t,f,2024-04-18 07:41:27.909977,2024-04-18 07:41:27.909977
536,459,18,1,1,link.tracker,t,t,t,t,t,2024-04-18 07:41:28.867552,2024-04-18 07:41:28.867552
537,460,18,1,1,link.tracker.code,t,t,t,t,t,2024-04-18 07:41:28.867552,2024-04-18 07:41:28.867552
538,461,18,1,1,link.tracker.click,t,t,t,t,t,2024-04-18 07:41:28.867552,2024-04-18 07:41:28.867552
539,504,22,1,1,name_op_activity_student,t,t,t,t,t,2024-04-18 07:41:54.831853,2024-04-18 07:41:54.831853
540,504,21,1,1,name_op_activity_op_faculty,t,t,t,t,t,2024-04-18 07:41:54.831853,2024-04-18 07:41:54.831853
541,505,22,1,1,name_op_activity_type_student,t,t,t,t,t,2024-04-18 07:41:54.831853,2024-04-18 07:41:54.831853
542,505,21,1,1,name_op_activity_type_op_faculty,t,t,t,t,t,2024-04-18 07:41:54.831853,2024-04-18 07:41:54.831853
543,505,22,1,1,name_op_activity_type_back_office_admin,t,t,t,t,t,2024-04-18 07:41:54.831853,2024-04-18 07:41:54.831853
544,506,22,1,1,name_student_migrate,t,t,t,t,t,2024-04-18 07:41:54.831853,2024-04-18 07:41:54.831853
545,508,1,1,1,barcode.nomenclature.user,t,t,f,f,f,2024-04-18 07:46:32.244394,2024-04-18 07:46:32.244394
546,508,2,1,1,barcode.nomenclature.manager,t,t,t,t,t,2024-04-18 07:46:32.244394,2024-04-18 07:46:32.244394
547,509,1,1,1,barcode.rule.user,t,t,f,f,f,2024-04-18 07:46:32.244394,2024-04-18 07:46:32.244394
548,509,2,1,1,barcode.rule.manager,t,t,t,t,t,2024-04-18 07:46:32.244394,2024-04-18 07:46:32.244394
549,511,,1,1,onboarding.onboarding.all,t,f,f,f,f,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835
550,511,1,1,1,onboarding.onboarding.user,t,f,f,f,f,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835
551,511,4,1,1,onboarding.onboarding.manager,t,t,t,t,t,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835
552,512,,1,1,onboarding.onboarding.step.all,t,f,f,f,f,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835
553,512,1,1,1,onboarding.onboarding.step.user,t,f,f,f,f,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835
554,512,4,1,1,onboarding.onboarding.step.manager,t,t,t,t,t,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835
555,510,,1,1,onboarding.progress.all,t,f,f,f,f,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835
556,510,1,1,1,onboarding.progress.user,t,f,f,f,f,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835
557,510,4,1,1,onboarding.progress.manager,t,t,t,t,t,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835
558,513,,1,1,onboarding.progress.step.all,t,f,f,f,f,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835
559,513,1,1,1,onboarding.progress.step.user,t,f,f,f,f,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835
560,513,4,1,1,onboarding.progress.step.manager,t,t,t,t,t,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835
561,520,1,1,1,product.category.user,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
562,514,1,1,1,product.template.user,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
563,522,1,1,1,product.packaging.user,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
564,525,1,1,1,product.supplierinfo.user,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
565,523,1,1,1,product.pricelist.user,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
566,524,1,1,1,product.pricelist.item.user,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
567,523,9,1,1,product.pricelist partner manager,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
568,515,1,1,1,product.product employee,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
569,516,1,1,1,product.attribute,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
570,518,1,1,1,product.attribute value,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
571,517,1,1,1,product.attribute.custom value manager,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
572,529,1,1,1,product.template.attribute value,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
573,528,1,1,1,product..template.attribute exclusion,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
574,527,1,1,1,product.template.attribute line,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
575,526,1,1,1,product.tag.user,t,t,f,f,f,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
576,520,4,1,1,product.category.manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
577,514,4,1,1,product.template.manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
578,522,4,1,1,product.packaging.manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
579,525,4,1,1,product.supplierinfo.manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
580,523,4,1,1,product.pricelist.manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
581,524,4,1,1,product.pricelist.item.manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
582,515,4,1,1,product.product manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
583,516,4,1,1,product.attribute manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
584,518,4,1,1,product.attribute value manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
585,517,4,1,1,product.attribute.custom value manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
586,529,4,1,1,product.template.attribute value manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
587,528,4,1,1,product.template.attribute exclusion manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
588,527,4,1,1,product.template.attribute line manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
589,536,1,1,1,product.label.layout.user,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
590,526,4,1,1,product.tag.manager,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
591,521,1,1,1,access_product_document_user,t,t,t,t,t,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613
592,538,1,1,1,crm.team,t,t,f,f,f,2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166
593,538,44,1,1,crm.team.user,t,t,f,f,f,2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166
594,538,46,1,1,crm.team.manager,t,t,t,t,t,2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166
595,537,,1,1,access.crm.team.member.all,t,f,f,f,f,2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166
596,537,1,1,1,access.crm.team.member.user,t,t,f,f,f,2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166
597,537,46,1,1,access.crm.team.member.manager,t,t,t,t,t,2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166
598,539,1,1,1,crm_tag,t,f,f,f,f,2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166
599,539,44,1,1,crm_tag salesman,t,t,t,t,f,2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166
600,539,46,1,1,crm_tag manager,t,t,t,t,t,2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166
601,540,47,1,1,event.type.registration,t,t,f,f,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
602,540,49,1,1,event.type.manager,t,t,t,t,t,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
603,549,47,1,1,event.type.ticket.registration,t,t,f,f,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
604,549,49,1,1,event.type.ticket.manager,t,t,t,t,t,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
605,541,47,1,1,event.event.registration,t,t,f,f,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
606,541,48,1,1,event.event.user,t,t,t,t,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
607,541,49,1,1,event.event.manager,t,t,t,t,t,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
608,550,,1,1,event.event.ticket,t,f,f,f,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
609,550,47,1,1,event.event.ticket.registration,t,t,f,f,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
610,550,48,1,1,event.event.ticket.user,t,t,t,t,t,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
611,545,,1,1,event.registration,t,f,f,f,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
612,545,47,1,1,event.registration.registration,t,t,t,t,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
613,545,49,1,1,event.registration.manager,t,t,t,t,t,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
614,543,47,1,1,event.mail.registration,t,t,f,f,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
615,543,48,1,1,event.mail.user,t,t,t,t,t,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
616,544,47,1,1,event.mail.registration.registration,t,t,f,f,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
617,544,49,1,1,event.mail.registration.manager,t,t,t,t,t,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
618,542,47,1,1,event.type.mail.registration,t,t,f,f,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
619,542,49,1,1,event.type.mail.manager,t,t,t,t,t,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
620,546,47,1,1,event.stage.registration,t,t,f,f,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
621,546,49,1,1,event.stage.manager,t,t,t,t,t,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
622,547,47,1,1,event.tag.category.registration,t,t,f,f,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
623,547,48,1,1,event.tag.category.user,t,t,t,t,t,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
624,548,,1,1,event.tag,t,f,f,f,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
625,548,47,1,1,event.tag.user,t,t,f,f,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
626,548,48,1,1,event.tag.user,t,t,t,t,f,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
627,548,49,1,1,event.tag.manager,t,t,t,t,t,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159
628,556,1,1,1,access_payment_link_wizard,t,f,f,f,f,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
629,555,1,1,1,payment.capture.wizard,t,t,t,t,f,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
630,557,4,1,1,payment.provider.onboarding.wizard,t,t,t,t,f,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
631,552,4,1,1,payment.provider.system,t,t,t,t,t,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
632,551,11,1,1,payment.method.all,t,t,f,f,f,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
633,551,10,1,1,payment.method.all,t,t,f,f,f,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
634,551,1,1,1,payment.method.all,t,t,f,f,f,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
635,551,4,1,1,payment.method.system,t,t,t,t,t,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
636,553,11,1,1,payment.token.all,t,t,f,f,f,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
637,553,10,1,1,payment.token.all,t,t,f,f,f,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
638,553,1,1,1,payment.token.all,t,t,f,f,f,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
639,553,4,1,1,payment.token.system,t,t,t,t,t,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
640,554,4,1,1,payment.transaction.system,t,t,t,t,t,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457
641,588,51,1,1,account.cash.rounding,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
642,588,52,1,1,account.cash.rounding,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
643,85,54,1,1,res_partner group_account_manager,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
644,92,54,1,1,res.currency account manager,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
645,93,54,1,1,res.currency.rate account manager,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
646,607,51,1,1,account.invoice.report_user,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
647,607,52,1,1,account.invoice.report_billing,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
648,607,54,1,1,account.invoice.report,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
649,589,1,1,1,account.incoterms all,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
650,589,54,1,1,account.incoterms manager,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
651,559,54,1,1,account.fiscal.position account.manager,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
652,560,54,1,1,account.fiscal.position.tax account.manager,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
653,561,54,1,1,account.fiscal.position account.manager,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
654,559,1,1,1,account.fiscal.position all,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
655,560,1,1,1,account.fiscal.position.tax all,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
656,561,1,1,1,account.fiscal.position all,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
657,515,51,1,1,product.product.account.user,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
658,515,54,1,1,product.product.account.manager,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
659,584,51,1,1,account.bank.statement.group.invoice,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
660,584,52,1,1,account.bank.statement.group.invoice,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
661,585,51,1,1,account.bank.statement.line.group.invoice,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
662,585,52,1,1,account.bank.statement.line.group.invoice,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
663,584,53,1,1,account.bank.statement,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
664,585,53,1,1,account.bank.statement.line,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
665,578,54,1,1,account.move.line manager,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
666,577,54,1,1,account.move manager,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
667,577,51,1,1,account.move readonly,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
668,577,52,1,1,account.move,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
669,578,51,1,1,account.move.line readonly,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
